name,officePhone,Officefax,Website,Email,lastUpdated,companyType,hospitalOwnedorAffiliated,hoursOfOperation,UCAOACertifiedUrgentCareIssued,certificationValidThrough,aboutTheCompany,companyCategories,city,state,country,zip,Address1,Address2,url
MEDNOW URGENT CARE GROVETOWN,706 941-3333 (Phone),,http://www.mednowurgentcare.net/,destiny.biggs@mednowurgentcare.net,3/16/2018,Member Clinic,,"as of 3/16/18: M-F: 8am - 8pm, S/S: 9am - 5pm",,,,,Grovetown,Georgia,United States,30813-4221,MedNow Urgent Care ,469 Lewiston Rd,http://ucaoa.site-ym.com/members/?id=50466068
GOHEALTH URGENT CARE SAN BRUNO,650 270-2395 (Phone),,http://www.gohealthuc.com/,kristi.rice@gohealthuc.com,12/22/2017,Member Clinic,Y,"as of 9/26/17: M-F: 8am - 8pm, S/S:",,,,,San Bruno,California,United States,94066-1305,GoHealth Urgent Care ,1310 El Camino Real,http://ucaoa.site-ym.com/members/?id=50466581
COASTAL URGENT CARE BATON ROUGE,225 224-8121 (Phone),,http://coastalurgentcarelouisiana.com/,jay@gourgent.com,12/22/2017,Member Clinic,,"as of 9/28/17: M-F: 9am - 8pm, S/S: 9am - 8pm",2017 - Q4,2020 - Q4,,,Baton Rouge,Louisiana,United States,70810-6442,Coastal Urgent Care ,9808 Bluebonnet Blvd,http://ucaoa.site-ym.com/members/?id=50499327
WEBSTER URGENT CARE (COMING SOON),646 627-7747 (Phone),,http://afcurgentcare.com/,Ccarlos@afcurgentcare.com,4/26/2018,Member Clinic,N,,,,,,Bronx,New York,United States,10456,1210 Webster Ave,,http://ucaoa.site-ym.com/members/?id=50499455
FAST TRACK URGENT CARE-WESLEY CHAPEL,813 925-1903 (Phone),,http://www.fasttrackurgentcare.com/,Cproodian@fasttrackurgentcare.com,12/22/2017,Member Clinic,,Open 7 Days a week 8am - 8pm,,,,,Wesley Chapel,Florida,United States,33544-9203,Fast Track Urgent Care-,5504 Gateway Blvd,http://ucaoa.site-ym.com/members/?id=50499467
FAST TRACK URGENT CARE-RIVERVIEW,813 925-1903 (Phone),"
813 749-8370 (Fax)",http://www.fasttrackurgentcare.com/,Cproodian@fasttrackurgentcare.com,12/22/2017,Member Clinic,,Open 7 Days a week 8am - 8pm,,,,,Riverview,Florida,United States,33578-6170,Fast Track Urgent Care-,11406 US Highway 301 S,http://ucaoa.site-ym.com/members/?id=50499514
COASTAL URGENT CARE HOUMA,985 709-0136 (Phone),,http://coastalurgentcarehouma.com/,jay@gourgent.com,12/22/2017,Member Clinic,,"as of 9/28/17: M-F: 9am - 8pm, S/S: 9am - 8pm",2017 - Q4,2020 - Q4,,,Houma,Louisiana,United States,70360-3964,Coastal Urgent Care ,1411 Saint Charles St,http://ucaoa.site-ym.com/members/?id=50499559
FAST TRACK URGENT CARE-DOWNTOWN AT THE HEIGHTS (PRE-OPENING),,,http://www.fasttrackurgentcare.com/,info@info.com,12/22/2017,Member Clinic,,,,,,,Tampa,Florida,United States,33602,303 W Palm Ave,,http://ucaoa.site-ym.com/members/?id=50499583
COASTAL URGENT CARE THIBODAUX,985 803-8383 (Phone),,http://coastalurgentcarethibodaux.com/,jay@gourgent.com,12/22/2017,Member Clinic,,"as of 9/28/17: M-F: 9am - 8pm, S/S: 9am - 8pm",2017 - Q4,2020 - Q4,,,Thibodaux,Louisiana,United States,70301-5073,Coastal Urgent Care ,2031 Audubon Ave,http://ucaoa.site-ym.com/members/?id=50499685
COASTAL URGENT CARE BOSSIER,318 678-5272 (Phone),,http://www.coastalurgentcarebossier.com/,jay@gourgent.com,12/22/2017,Member Clinic,N,"as of 9/28/17: M-F: 9am - 8pm, S/S: 9am - 8pm",2017 - Q4,2020 - Q4,,,Bossier City,Louisiana,United States,71111-6711,5314 Airline Dr,,http://ucaoa.site-ym.com/members/?id=50499782
ANGELS CAMP PROMPT CARE,209 736-9130 (Phone),,https://www.adventisthealth.org/,JonesTM@ah.org,4/26/2018,Member Clinic,Y,"as of 4/26/18: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Angels Camp,California,United States,95222-9365,Prompt Care,23 N Main St,http://ucaoa.site-ym.com/members/?id=50532364
INDIAN ROCK PROMPT CARE,209 536-6680 (Phone),,https://www.adventisthealth.org/sonora,JonesTM@ah.org,4/26/2018,Member Clinic,Y,"as of 4/26/18: M-F: 8am - 8pm, S/S: 8am - 6pm",,,,,Sonora,California,United States,95370-8858,14540 Mono Way,,http://ucaoa.site-ym.com/members/?id=50532365
MD EXPRESS HAMPTON,757 224-0056 (Phone),,https://www.mdexpressva.com/,stmdexpress@gmail.com,12/22/2017,Member Clinic,,"as of 9/29/17: M-F: 9am - 9pm, S/S: 9am - 9pm",,,,,Hampton,Virginia,United States,23666-3806,MD Express ,3321 W Mercury Blvd,http://ucaoa.site-ym.com/members/?id=50532369
MD EXPRESS NEWPORT NEWS,757 369-9446 (Phone),,https://www.mdexpressva.com/,stmdexpress@gmail.com,12/22/2017,Member Clinic,,"as of 9/29/17: M-F: 9am - 9pm, S/S: 9am - 9pm",,,,,Newport News,Virginia,United States,23602-8352,MD Express ,12997 Warwick Blvd,http://ucaoa.site-ym.com/members/?id=50532370
MD EXPRESS YORKTOWN,757 890-6339 (Phone),,https://www.mdexpressva.com/,stmdexpress@gmail.com,12/22/2017,Member Clinic,,"as of 9/29/17: M-F: 9am - 9pm, S/S: 9am - 9pm",,,,,Yorktown,Virginia,United States,23692-2512,MD Express ,4740 George Washington Mem Hwy,http://ucaoa.site-ym.com/members/?id=50532371
MD EXPRESS GLOUCESTER,804 824-9962 (Phone),,https://www.mdexpressva.com/,stmdexpress@gmail.com,12/22/2017,Member Clinic,,"as of 9/29/17: M-F: 9am - 9pm, S/S: 9am - 9pm",,,,,Gloucester,Virginia,United States,23061-3754,MD Express ,6567 George Washington Memorial Hwy,http://ucaoa.site-ym.com/members/?id=50532372
METRO URGENT CARE WEST COLFAX,480 656-2485 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,12/22/2017,Member Clinic,N,,,,,,Lakewood,Colorado,United States,80215-3804,10590 W Colfax Ave,,http://ucaoa.site-ym.com/members/?id=50686095
METRO URGENT CARE QUEBEC ST. (COMING SOON),720 262-4539 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Denver,Colorado,United States,80207-1608,3890 Quebec St,Unit A,http://ucaoa.site-ym.com/members/?id=50686096
METRO URGENT CARE MONACO PKWY (COMING SOON),720 213-9946 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Denver,Colorado,United States,80224-1569,850 S Monaco Pkwy,Ste 10,http://ucaoa.site-ym.com/members/?id=50686097
METRO URGENT CARE TWENTY MILE RD (COMING SOON),720 262-4550 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Parker,Colorado,United States,80134-4938,9932 S Twenty Mile Rd,,http://ucaoa.site-ym.com/members/?id=50686098
METRO URGENT CARE PARKER RD (COMING SOON),,,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,,,,,,Aurora,Colorado,United States,80016-1080,6482 S Parker Rd,,http://ucaoa.site-ym.com/members/?id=50686099
METRO URGENT CARE FEDERAL BLVD,720 274-9301 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,12/22/2017,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Westminster,Colorado,United States,80030-4904,7320 Federal Blvd,,http://ucaoa.site-ym.com/members/?id=50686100
METRO URGENT CARE EAST COLFAX (COMING SOON),,,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,,,,,,Denver,Colorado,United States,80203-2018,534 E Colfax Ave,,http://ucaoa.site-ym.com/members/?id=50686101
METRO URGENT CARE RALSTON RD (COMING SOON),720 274-0554 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Arvada,Colorado,United States,80002,9250 Ralston Rd,,http://ucaoa.site-ym.com/members/?id=50686102
METRO URGENT CARE KIPLING PKWY (COMING SOON),,,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,,,,,,Littleton,Colorado,United States,80127-6320,8134 S Kipling Pkwy,,http://ucaoa.site-ym.com/members/?id=50686103
METRO URGENT CARE HARLAN CIR (COMING SOON),,,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,,,,,,Wheat Ridge,Colorado,United States,80033,4400 Harlan Ct,,http://ucaoa.site-ym.com/members/?id=50686104
METRO URGENT CARE 104TH & CO BLVD (COMING SOON),720 274-6635 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Tornton,Colorado,United States,80233,E 104th Ave  Blvd,,http://ucaoa.site-ym.com/members/?id=50686105
METRO URGENT CARE 7595 COLFAX (COMING SOON),,,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Lakewood,Colorado,United States,80214-5417,7595 W Colfax Ave,,http://ucaoa.site-ym.com/members/?id=50686106
METRO URGENT CARE SOUTH DOWNING (COMING SOON),720 274-0707 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Denver,Colorado,United States,80210-4528,2150 S Downing St,,http://ucaoa.site-ym.com/members/?id=50686107
METRO URGENT CARE MINERAL AVE (COMING SOON),720 214-8663 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Lone Tree,Colorado,United States,80124-5502,9229 E Lincoln Ave,,http://ucaoa.site-ym.com/members/?id=50686108
METRO URGENT CARE THORNTON PKWY (COMING SOON),720 274-8670 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Thornton,Colorado,United States,80229-3680,Metro Urgent Care  Pkwy (Coming Soon),771  Pkwy,http://ucaoa.site-ym.com/members/?id=50686109
METRO URGENT CARE HAVANA ST (COMING SOON),720 274-8700 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,4/26/2018,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Aurora,Colorado,United States,80012-5007,1677 S Havana St,,http://ucaoa.site-ym.com/members/?id=50686110
METRO URGENT CARE HAMPDEN AVE,720 262-4108 (Phone),,https://www.metrourgentcare.com/,michael.polite@ucmshealth.com,12/22/2017,Member Clinic,N,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Englewood,Colorado,United States,80110-2113,500 W Hampden Ave,,http://ucaoa.site-ym.com/members/?id=50686757
UCHEALTH URGENT CARE FALCON,719 364-9560 (Phone),,https://www.uchealth.org/,megan.fontenot2@uchealth.org,12/22/2017,Member Clinic,Y,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Falcon,Colorado,United States,80831-8238,UCHealth Urgent Care ,11605 Meridian Market Vw,http://ucaoa.site-ym.com/members/?id=50686995
UCHEALTH URGENT CARE CASTLE ROCK,720 733-5260 (Phone),,https://www.uchealth.org/,megan.fontenot2@uchealth.org,12/22/2017,Member Clinic,Y,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Castle Rock,Colorado,United States,80104-7419,UCHealth Urgent Care ,4404 Barranca Ln,http://ucaoa.site-ym.com/members/?id=50687030
STEELE STREET URGENT CARE CHERRY CREEK,303 372-4000 (Phone),,https://www.uchealth.org/,megan.fontenot2@uchealth.org,12/22/2017,Member Clinic,Y,"as of 10/5/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Denver,Colorado,United States,80206-4477,311 Steele St,Unit A,http://ucaoa.site-ym.com/members/?id=50687055
IU HEALTH BLOOMINGTON URGENT CARE EAST,812 353-6888 (Phone),,http://iuhealth.org/,ksanchez@phcurgentcare.com,12/22/2017,Member Clinic,,,,,,,Bloomington,Indiana,United States,47401-5314,IU Health  Urgent Care East,326 S Woodscrest Dr,http://ucaoa.site-ym.com/members/?id=50687179
COOPER UNIVERSITY HEALTH CARE RUNNEMEDE,856 536-1650 (Phone),,http://www.cooperhealth.org/,vitarelli-phyllis@cooperhealth.edu,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Runnemede,New Jersey,United States,08078-1901,Cooper University Health Care ,20 S Black Horse Pike,http://ucaoa.site-ym.com/members/?id=50728898
MOAB REGIONAL URGENT CARE,435 719-5500 (Phone),,http://mrhmoab.org/urgent-care/,ronnieb@mrhmoab.org,4/10/2018,Member Clinic,Y,"as of 10/10/17: M-F: 4pm - 10pm, Sat: 1pm - 10pm, Sun: 11am - 5pm",,,,,Moab,Utah,United States,84532-2186,Regional Urgent Care,476 Williams Way,http://ucaoa.site-ym.com/members/?id=50734309
JUPITER MEDICAL CENTER URGENT CARE PGA BLVD,561 263-7010 (Phone),,http://www.jupitermedurgentcare.com/,jmagalhaes@jupitermed.com,12/22/2017,Member Clinic,Y,"as of 10/13/17: M-Sat: 8am - 8pm, Sun: 9am - 5pm",,,,,Palm Beach Gardens,Florida,United States,33410-2850,3250 Pga Blvd,,http://ucaoa.site-ym.com/members/?id=50786047
JUPITER MEDICAL CENTER URGENT CARE WEST PALM BEACH,561 263-7010 (Phone),,http://www.jupitermedurgentcare.com/,jmagalhaes@jupitermed.com,12/22/2017,Member Clinic,Y,"as of 10/13/17: M-Sat: 8am - 8pm, Sun: 9am - 5pm",,,,,West Palm Beach,Florida,United States,33401-4027,Jupiter Medical Center Urgent Care ,625 N Flagler Dr,http://ucaoa.site-ym.com/members/?id=50786140
WEBSTER URGENT CARE - MATHISTON,662 769-6809 (Phone),"
662 769-6809 (Fax)",https://www.facebook.com/websterurgentcare/,misti@websterurgent.com,2/5/2018,Member Clinic,,,,,,,Mathiston,Mississippi,United States,39752,Webster Urgent Care - ,24849 MS Hwy 15,http://ucaoa.site-ym.com/members/?id=50837632
SOUTHERN ARIZONA URGENT CARE GRANT,520 300-4249 (Phone),,http://sauc.com/,janet@sauc.com,12/22/2017,Member Clinic,,"as of 11/13/17: M-F: 7am - 7pm, S/S: 7am - 7pm",2016 - Q3,2019 - Q1,,,Tucson,Arizona,United States,85715-3810,Southern  Urgent Care Grant,6572 E Grant Rd,http://ucaoa.site-ym.com/members/?id=50837825
MOUNT SINAI URGENT CARE DUMBO,929 210-6110 (Phone),,http://www.mountsinai.org/,amanda.magli@mountsinai.org,1/29/2018,Member Clinic,Y,"as of 1/29/18: M-F: 8:30am - 830pm, Sat: 9am - 5pm",,,,,Brooklyn,New York,United States,11201-1446,110 York St,Fl 2,http://ucaoa.site-ym.com/members/?id=50877573
MABLETON URGENT CARE,770 485-3458 (Phone),"
770 485-3458 (Fax)",http://www.mabletonurgentcare.com/,eddie.turner@mabletonurgentcare.com,12/22/2017,Member Clinic,,,,,,,Mableton,Georgia,United States,30126-1323,Urgent Care,4855 Floyd Rd SW,http://ucaoa.site-ym.com/members/?id=50891934
SHAKER URGENT CARE DONEGAL,724 593-4321 (Phone),,http://shakerurgentcare.com/,ShakerUrgentCare@gmail.com,12/22/2017,Member Clinic,N,"as of 9/17/17: M-FL 8am - 8pm, S/S: 8am - 8pm",2017 - Q3,2020 - Q3,,,Donegal,Pennsylvania,United States,15628-4033,Shaker Urgent Care ,3846 State Route 31,http://ucaoa.site-ym.com/members/?id=50893635
OXFORD URGENT CARE,662 236-2232 (Phone),,http://www.mississippiurgentcareclinic.com/,stephaniegbarrett@yahoo.com,1/2/2018,Member Clinic,,"as of 10/17/17: M-F: 8am - 7pm, S/S: 8am - 7pm",2017 - Q4,2020 - Q4,,,Oxford,Mississippi,United States,38655-4113,Urgent Care,1929 University Ave,http://ucaoa.site-ym.com/members/?id=50895897
GET WELL URGENT CARE,662 796-1111 (Phone),,http://www.mississippiurgentcareclinic.com/,stephaniegbarrett@yahoo.com,1/2/2018,Member Clinic,,"as of 10/17/17: M-F: 8am - 7pm, S/S: 8am - 7pm",2017 - Q4,2020 - Q4,,,Southaven,Mississippi,United States,38672-6403,6752 Getwell Rd,,http://ucaoa.site-ym.com/members/?id=50895988
STATE URGENT CARE OF STARKVILLE,662 338-4826 (Phone),,http://www.mississippiurgentcareclinic.com/,stephaniegbarrett@yahoo.com,12/22/2017,Member Clinic,,"as of 10/17/17: M-F: 8am - 7pm, S/S: 8am - 7pm",2017 - Q4,2020 - Q4,,,Starkville,Mississippi,United States,39759-3337,State Urgent Care of ,521 S Montgomery St,http://ucaoa.site-ym.com/members/?id=50896030
STAT HEALTH RIVERHEAD,631 284-5900 (Phone),,http://www.stathealthny.com/,kruggiero@stathealthny.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Riverhead,New York,United States,11901-2113,STAT Health ,999 Old Country Rd,http://ucaoa.site-ym.com/members/?id=50906346
CENTRIC HEALTH,661 371-2771 (Phone),,http://www.centrichcare.com/,cgardner@centrichcare.com,1/22/2018,Member Clinic,,,,,,,Bakersfield,California,United States,93309-1985,5080  Ave,Ste 420,http://ucaoa.site-ym.com/members/?id=50912625
CITYMD BROADWAY EAST,206 201-0485 (Phone),,https://www.citymd.com/,msimpson2@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 8am - 8pm, Sat: 8am - 5pm, Sun: 8am - 3pm",2017 - Q4,2020 - Q2,,,Seattle,Washington,United States,98102-5723,217 Broadway E,,http://ucaoa.site-ym.com/members/?id=51010754
CITYMD FAUNTLEROY,206 201-0551 (Phone),,https://www.citymd.com/,msimpson2@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 8am - 8pm, Sat: 8am - 5pm, Sun: 8am - 3pm",2017 - Q4,2020 - Q2,,,Seattle,Washington,United States,98116-4669,4755 Fauntleroy Way SW,Ste 110,http://ucaoa.site-ym.com/members/?id=51010863
EMURGENTCARE GLENMONT,518 264-9000 (Phone),,http://www.emurgentcare.com/,augusta@mail.amc.edu,1/2/2018,Member Clinic,Y,,2017 - Q4,2020 - Q4,,,Glenmont,New York,United States,12077-3468,EmUrgentCare ,329  Rd,http://ucaoa.site-ym.com/members/?id=51583060
CITYMD CLARK,848 206-0072 (Phone),,https://www.citymd.com/,msimpson2@citymd.net,12/22/2017,Member Clinic,N,"as of 11/6/17: M-F: 8am - 8pm, S/S: 9am - 5pm",,,,,Clark,New Jersey,United States,07066-1262,CityMD ,1255 Raritan Rd,http://ucaoa.site-ym.com/members/?id=51648191
CITYMD NEWARK,862 246-7940 (Phone),,https://www.citymd.com/,msimpson2@citymd.net,12/22/2017,Member Clinic,N,"as of 11/6/17: M-F: 8am - 8pm, S/S: 9am - 5pm",,,,,Newark,New Jersey,United States,07102-4403,CityMD ,617 Broad St,http://ucaoa.site-ym.com/members/?id=51648259
BAYCARE URGENT CARE NEW TAMPA,813 533-3494 (Phone),,https://baycare.org/,jay.milliken@baycare.org,12/22/2017,Member Clinic,Y,"as of 9/27/17: M-Sat: 8am - 8pm, Sun: 12pm - 6pm",,,,,Tampa,Florida,United States,33618,BayCare Urgent Care New ,17512 Dona N Dale Mabry Hwy,http://ucaoa.site-ym.com/members/?id=51650604
IMMEDIATE CARE MEDICAL WALK-IN MARLBORO,732 218-7550 (Phone),,http://immcare.com/,spellegrino@immcare.com,3/2/2018,Member Clinic,Y,"as of 11/6/17: M-F: 8am - 8pm, S/S: 8am - 4pm",,,,,Marlboro,New Jersey,United States,07746,Immediate Care Medical Walk-In ,479 Route 520,http://ucaoa.site-ym.com/members/?id=51650766
IMMEDIATE CARE MEDICAL WALK-IN MORGANVILLE,732 268-1710 (Phone),,http://immcare.com/,spellegrino@immcare.com,3/2/2018,Member Clinic,Y,"as of 11/6/17: M-F: 8am - 8pm, S/S: 8am - 4pm",,,,,Morganville,New Jersey,United States,07751-1573,Immediate Care Medical Walk-In ,280 US Highway 9,http://ucaoa.site-ym.com/members/?id=51650819
HCM URGENT CARE CENTER,830 992-2820 (Phone),,http://www.hillcountrymemorial.org/,mwilkinson@hillcountrymemorial.org,12/22/2017,Member Clinic,,"Open 7 days/ week, including holidays",,,,,Fredericksburg,Texas,United States,78624-4472,1031 S State Highway 16,,http://ucaoa.site-ym.com/members/?id=51669244
CHAI CARE URGENT CARE NEW HAMPSHIRE,,,http://www.chaicare.org/,tobyf@chaicare.org,2/22/2018,Member Clinic,,,2017 - Q4,2020 - Q3,,,Lakewood,New Jersey,United States,08701-4510,400 New Hampshire Ave,Ste 1,http://ucaoa.site-ym.com/members/?id=51680335
CHAI CARE URGENT CARE HYLAN,,,http://www.chaicare.org/,tobyf@chaicare.org,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q3,,,Staten Island,New York,United States,10306-3523,1975 Hylan Blvd,,http://ucaoa.site-ym.com/members/?id=51680471
GLENDALE FAMILY MEDICINE BALDWIN,718 386-8300 (Phone),,https://glendalefamilymedicinenyc.com/,wayne.md@aol.com,3/2/2018,Member Clinic,N,"as of 11/13/17: M,W: 9am - 7pm, T,F: 9am - 5pm, Th: 8am - 7pm, S/S: 9am - 3pm",,,,,Baldwin,New York,United States,11510-3111,Glendale Family Medicine ,2360 Grand Ave,http://ucaoa.site-ym.com/members/?id=51720035
AFC URGENT CARE ARLINGTON,781 648-4572 (Phone),,http://www.afcurgentcarewatertown.com/,msoleja@afcurgentcare.com,4/2/2018,Member Clinic,,"as of 11/13/17: M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Arlington,Massachusetts,United States,02476-4151,AFC Urgent Care ,1398  Ave,http://ucaoa.site-ym.com/members/?id=51725337
DOCTOR'S EXPRESS METHUN,978 975-0700 (Phone),,http://www.afcurgentcarenorthandover.com/,tdelacey@afcurgentcare.com,4/2/2018,Member Clinic,,"as of 11/13/17: M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Methuen,Massachusetts,United States,01844-5883,380R Merrimack St,,http://ucaoa.site-ym.com/members/?id=51725387
AFC URGENT CARE SWAMPSCOTT,781 790-4281 (Phone),,http://www.afcurgentcareswampscott.com/,zshafiq@afcurgentcare.com,4/2/2018,Member Clinic,,"as of 3/16/18: M-F: 8am - 8pm, S/S: 8am - 6pm",,,,,Swampscott,Massachusetts,United States,01907-1300,AFC Urgent Care ,450 Paradise Rd,http://ucaoa.site-ym.com/members/?id=51725778
AFC URGENT CARE CHELMSFORD,978 446-7515 (Phone),,http://www.afcurgentcarechelmsford.com/,petholm@afcurgentcare.com,4/2/2018,Member Clinic,,"as of 11/13/17: M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Chelmsford,Massachusetts,United States,01824-1503,AFC Urgent Care ,45 Drum Hill Rd,http://ucaoa.site-ym.com/members/?id=51725862
AFC URGENT CARE NEWTOWN,203 826-8434 (Phone),,http://www.afcurgentcaredanbury.com/,tkelly@afcurgentcare.com,4/2/2018,Member Clinic,,"as of 11/13/17: M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Danbury,Connecticut,United States,06810-6237,76 Newtown Rd,# C,http://ucaoa.site-ym.com/members/?id=51725950
BAPTIST HEALTH URGENT CARE BENTON,501 574-3019 (Phone),,https://www.urgentteam.com/,athomas@urgentteam.com,12/22/2017,Member Clinic,N,"as of 11/13/17: M-F: 8am - 8pm, Sat: 8am - 6pm, Sun: 1pm - 6pm",,,,,Benton,Arkansas,United States,72015-3347,Baptist Health Urgent Care ,824 Military Rd,http://ucaoa.site-ym.com/members/?id=51738818
BAPTIST HEALTH URGENT CARE CABOT,501 628-9215 (Phone),,https://www.urgentteam.com/,athomas@urgentteam.com,1/5/2018,Member Clinic,N,"as of 1/5/18: M-F: 8am - 8pm, Sat: 8am - 6pm, Sun: 1pm - 6pm",,,,,Cabot,Arkansas,United States,72023-2900,Baptist Health Urgent Care ,402 W Main St,http://ucaoa.site-ym.com/members/?id=51738819
SHERWOOD URGENT CARE SKYLINE DR.,501 499-6222 (Phone),,https://www.urgentteam.com/,athomas@urgentteam.com,1/22/2018,Member Clinic,N,"as of 1/22/18: M-F: 8am - 8pm, Sat: 8am - 6pm, Sun: 1pm - 6pm",,,,,Conway,Arkansas,United States,72032-3530,1065 Skyline Dr,,http://ucaoa.site-ym.com/members/?id=51738820
